Movie Names,Certificate,Duration,Genre,Rating,Years,Director,Actors,Gross,Votes
Nav Diganta,None,,Drama,,1962,Agradoot,"Biswajeet Chatterjee, Savitri Chatterjee, Vasant Choudhury, Aparna Devi",,
A Similar Concern,None,,Short,,2018,"Ronit Rana, 
Shorya Veer Saagar","Rajnishwar Chauhan, Shorya Veer Saagar",,
Ishq Ho Gaya Mamu,None,100,Comedy,,2008,Sumbul Gazi,"Nasir Khan, Meenu Bharadwaj, Avtar Gill, Pratima Kazmi",,
Chayapath,None,30,"Short, Romance, Sci-Fi",,2018,Pronil Halder,"Somnath Dutta, Pronil Halder, Soumyadip Kar, Arko Paul",,
Extra Mile,None,,"Short, Comedy",,2014,,Kishan Chauhan,,
Aashiqui Online,None,,"Short, Drama",,2017,Rahul rai Gupta,"Manoj Bakshi, Shruti Jha",,
Midnight Secrets of Kaara,None,,"Short, Mystery",,,,Tylerchhe,,
Acharam Ammini Osaram Omana,None,,"Comedy, Drama",5.7,1977,Adoor Bhasi,"Prem Nazir, Sheela, K.P. Ummer, Adoor Bhasi",,12
Bhagyalakshmi,None,,Drama,,2014,,Neeraja Das,,
Darakht,None,21,"Short, Drama",9.2,2017,Kapil Singh,"Rizwan Aslam, Priyam Pandey, Umesh Shukla",,6
Ride for a cause,None,,"Short, Drama",,2016,,Lakshmi Venugopal,,
This Bit of That India,None,20,"Documentary, Short",7.5,1975,S.N.S. Sastry,Kofi Middleton Mends,,6
Sadaram,None,,None,,1956,V.C. Subburaman,"Bhanumathi Ramakrishna, Gemini Ganesan",,
Birod,None,,Drama,,1986,,Pramod Chakravorty,,
Ek Ladki Bheegi Bhagi Si,None,,"Short, Musical",,2003,,Sandali Sinha,,
Chronicles of Disappearance,None,28,Short,,2017,Suranjay,"Susanta Chattaraj, Nilima Goswami, Subarna Senjutee",,
Kash,None,90,Fantasy,,2014,Souman Bose,"Souman Bose, Kheya Chattopadhyay, Akshay Kapoor, Soumyajit Majumdar",,
Kaana Kanmani,None,,Drama,,2021,,"M.B. Padmakumar, Vindhuja Vikraman, Abhirami, Mahesh",,
Bhale Papa,None,,None,,1971,K.S. Prakash Rao,"S.V. Ranga Rao, Varalakshmi G., Haranath, K.R. Vijaya",,
The Story of Liquid Gold,None,,Short,,2016,,"Judhajit Bagchi, Ranadeep Bhattacharyya",,
Bold & Beautiful Sherni,None,,Action,,2017,Dhananjay Galani,"Rajesh Desai, Rahul Dutta, Dhananjay Galani, Ramesh Goyal",,
Kaivalya,None,,Drama,,2021,Venshi Ravindra,Kailash,,
Sabdhan Pancha Aashche,None,,Comedy,,2008,Arin Paul,"Subrat Dutta, Rudranil Ghosh, June Malia, Rituparna Sen",,
The Lost Feather,None,,Drama,,2022,,Yogesh Vats,,
Heer Ranjha,None,,None,,1929,"R.S. Choudhury, 
Pessi Karani","Dinshaw Bilimoria, Faruki, M. Ismail, Jamshedji",,
Panjaramlo Pasipapa,None,113,"Crime, Drama, Mystery",,1973,G. Suryam,"Ramakrishna, Jyothi Lakshmi, Rajanala, Tyagaraaju",,
Beauty and the Feast,None,,Comedy,5.6,2018,,Sumukhi Suresh,,5
3D Night,None,,"Short, Sci-Fi",,2019,Aron Mitr,"Bhumika Durgapal, Chandramogli Madem, Deepak Nagila, Gunjan Nayal",,
Sambhrama,None,158,Drama,,1999,K. Mahesh Sukhadhare,"Ramesh Aravind, H.G. Dattatreya, M.N. Lakshmi Devi, Karibasavaiah",,
Neenyare,None,,Drama,,2008,Sindesh,"Ramya Barna, Suraj Lokre",,
Babosa Mere Bhagwan,None,20,Drama,,2011,,,,
Seeta Rama Vanavasam,None,137,None,,1977,Kamalakara Kameshwara Rao,"Ravi Kumar, Jaya Prada, Kaikala Satyanarayana, Pandari Bai",,
Moonlight: Unfortunately a Love Story,None,,Comedy,,2006,Raman Bharadwaj,"Kim Sharma, Shekhar Suman, Perizaad Zorabian",,$5.16M
Turning Point,None,,Drama,,2019,Vishal Ransh Jaiswal,"Ruchika Lohiya, Swarnag",,
Patriot,None,,"Short, Drama",,2018,Anisul,Anisul,,
Gumrah Jawani,None,,Thriller,,1988,P. Chandrakumar,Silk Smitha,,
Ek Dav Sattecha,None,113,"Comedy, Drama, Family",,2010,Firoz Badshah Khan,"Anant Jog, Aniket Kelkar, Prema Kiran, Kiran Pise",,
Shah-E-Misar,None,,Drama,,1946,,"Geeta Bose, Ajit Khan, Meghmala",,
Evolution of Women,None,4,"Short, Family",,2017,Siddharth Sikka,Saiba Sikka,,
Bheegi Raaton Mein,None,,"Short, Music",,2020,Azad Hussain,Aamir Shaikh,,
Swarga Sukh,Not Rated,123,Drama,,1986,Bablu Samaddar,"Ranjit Mallick, Anup Kumar, Joy Banerjee, Tarun Kumar Chatterjee",,
Carrom Board,None,6,"Short, Musical",,2016,"Pankaj, 
Pankaj Verma","Raj Singh Jhinjar, Vicky Baba, Misty Bhardwaj, Sharry Mann",,
Following,None,,Thriller,,2013,,"Kasyap Sreenivas, Raghava",,
Suspect X,None,,Thriller,,,,,,
Pyar,None,,Romance,,1969,Prahlad Sharma,"Alka, Vereen Bharati, Pandit Natwar, Soma Salkar",,
Smell,None,,Short,,2019,Deepankar Prakash,"Antriksha Agarwal, SwettaPadda, Isha Tewari, Isha Tiwari",,
Pandit Ji Batai Na Biyah Kab Hoi 2,None,142,Drama,,2015,Prashant Jammuwala,Ravi Kishan,,
Bommi. BA.BL.,None,,Drama,,2021,,"Aurra Bhatnagar Badoni, Pravisht Mishra",,
Sweet n Sour,None,,"Drama, Family",,2020,,"Lekha Prajapati, Sambhav Jain, Chaitanya Puri, Narender Jain",,
Mounasallapam,None,5,"Short, Romance",,2022,Arundev Malappuram,"Adhithya, Vk Arya, Jithinsanju, Sonal Ottapilakkil",,
Ningalenne Communistaki,None,155,None,7.6,1970,Thoppil Bhasi,"Alummoodan, Kundara Bhasi, Kottayam Chellappan, Jayabharati",,11
Dil Mein Koi Rehta Hai,None,,"Short, Music",,2019,,Muhitt Agarwaal,,
Tu Mo Suna Tu Mo Hira,None,136,Romance,,2013,Rajiba Mohanty,"Bhagawan, Debu Bramha, Priyanka Haldar, Arnav Joshi",,
The real high,None,,None,,2017,,Rannvijay Singh,,
Entha Andanga Unnave,None,,Comedy,,2013,,"Jiya, Ajay Manthena",,
Muqaddar Meri Muthi Mein,None,,Drama,,1988,Ambrish Sangal,"Mohan Choti, Dilip Dhawan, Kalpana Iyer, Jankidas",,
Sangama,None,138,"Drama, Romance",6.9,2008,"Ravi Varma, 
Gururaj M. Desai","Ganesh, Vedhika, Myna Chandru, Jayamma",,38
Ghost Town,None,,Short,,2020,,Mohd Kaif,,
Kannada Gothilla,None,,"Short, Romance",,2020,Rini Salam,"Rinku Ranadheer, Vikas Vilwanathan",,
Padaav,None,,"Short, Drama",,2009,Abhinav Gupta,"Utsav Gupta, Neena Cheema, Shashi Bhushan, Trishaan",,
Ganesha,None,,Drama,,2007,Dinesh Baboo,"Jaggesh, Anant Nag, Vanitha Vasu",,
Unprecedented,None,15,"Short, Mystery",,2018,,Shreyas Indapurkar,,
Asadhya Aliya,Not Rated,144,None,7.7,1979,Bhargava,"T.N. Balakrishna, Vishnuvardhan, B.S. Dwarakish, Dheerendra Gopal",,7
Alladin and the Wonderful Lamp,Not Rated,129,"Drama, Family",6.1,1957,T.R. Raghunath,"Akkineni Nageshwara Rao, S.V. Ranga Rao, Anjali Devi",,19
Ullas,None,,Drama,,2012,Iswar Chakraborty,"Shankar Chakraborty, Soumitra Chatterjee, Tapas Pal",,
Ishq Tera-Mera,None,19,"Short, Romance",,2019,Anurag Jha,"Anurag Jha, Twinkle Kapoor, Vidya Patel, Nakul Salaria",,
Love Signal,None,,"Short, Romance",,2015,"Vamshi Krishna Nelapati, 
Annapareddy Promode Vbr","Chhavi Guptha, Vamshi Krishna Nelapati, Mimicri Rambabu, Sumana Saha",,
Sonar Payara,Not Rated,90,Drama,,1989,Mriganka Shekhar Roy,"Snigdha Banerjee, Chaitali Ghoshal, Shyamal Ghoshal",,
Prem Puja,Not Rated,119,Drama,,1993,Durga Bhattacharya,"Satya Bandopadhyay, Uttam Bhowmick, Madhuri Chatterjee, Kunal Dutta",,
Aage Aage Dekhiye Hota Hai Kya,None,30,Comedy,,1998,,"Bhavna Balsawar, Ajit Vachani",,
Quarantine Zindagi,None,,"Short, Drama",,2020,,"Jignesh Joshi, Shivanya Mehrara, Sezal Sharma",,
Hai Halla,None,,"Short, Music",,2017,Rishikesh Pandey,Azhar Kazi,,
Paapi Farishte,None,137,Drama,,1995,Sooraj Kumar Sharma,"Aparajita, Rakesh Bedi, Master Bhagwan, Sulabha Deshpande",,
Immortals of Kargil,None,10,"Documentary, Short",,2019,Subodh Chopra,Vishal Dadlani,,
Manorama,None,,None,,1944,Jayant Desai,"Noor Mohammad Charlie, Leela Chitnis, Ishwarlal, Mubarak Mechant",,
Panchatanthra,None,,Animation,6.4,2003,,,,24
Aarilirunthu Arubathuvarai,None,,Drama,7.7,1979,,S.P. Muthuraman,,11
Kamarband,None,,"Short, Drama",,2015,Kunal Ahirrao,"Priyapal Gaikwad, Umesh Jagtap, Meenakshi Rathod, Rajeshri Sawant-Wad",,
D.A.T.E,None,12,"Short, Drama",,2019,Sai Deodhar,"Shakti Anand, Shama Deshpande, Iris Maity",,
Suvarnabhoomi,Not Rated,130,Musical,,1969,A.M. Samiulla,"Rajesh, Pandari Bai, Dinesh, B. Hanumanthachar",,
Saalai,None,94,"Adventure, Fantasy, Mystery",,2017,,Antony Charles,,
Purushartham,None,111,None,,1987,K.R. Mohanan,"Adoor Bhasi, Jebin George, Madampu Kunjukuttan, Sujata Mehta",,
The Girl at the Airport,None,9,"Short, Drama",,2016,Tanuka Laghate,Gunjan Malhotra,,
Vande Mataram,None,,History,,,Megastar Maharishi Aazaad,Megastar Maharishi Aazaad,,
O Nanna Nalle,None,,Drama,5.9,2000,V. Ravichandran,"Kishori Ballal, Vaijanath Biradar, Myna Chandru, Bank Janardhan",,9
Donga pelli,None,,Drama,,1988,Ravi Raja Pinisetty,"Sobhan Babu, Sumalatha, Vijayshanti",,
Deewanapan,None,,"Short, Romance",,2005,,Urvashi Sharma,,
Shukriya,None,,"Short, Musical",,2021,Naveen Kumar Gautam,Gaurav h Singh,,
Baanjh,None,72,Family,,2018,Dinesh Chaudhary,"Usha Devi, Rajender Kashyap, Uttar Kumar, Madhu Malik",,
Utsarga,Not Rated,91,Drama,,1983,Tapan Saha,"Tarun Kumar Chatterjee, Gita Dey, Bankim Ghosh, Mrinal Mukherjee",,
Geetha Sangeetha,None,,Musical,,1977,M.S. Koti Reddy,"Pandari Bai, Anjali Devi",,
Anthasthu,None,126,Drama,,1985,R. Thyagaraajan,"Goundamani, Ilavarasi, Jaishankar, Lakshmi",,
Bura Jo Dekhan Main Chala,None,30,"Short, Drama",,2013,Bharti Bachchani,Gopal Singh,,
Kittu Puttu,Not Rated,155,None,7.7,1977,C.V. Rajendran,"Vishnuvardhan, B.S. Dwarakish, Annapoornamma, Comedian Guggu",,27
Divaandha,None,,"Animation, Action, Sci-Fi",,,,,,
Mujrim Kaun?,None,,Thriller,,2000,,Nirmal Pandey,,
Anirikshita,Not Rated,147,None,,1970,B. Nagesh Babu,"T.N. Balakrishna, Kalpana, K.S. Ashwath, Advani Lakshmi Devi",,
Amintire - Movie of Memory,None,17,Short,,2020,Richa Khandelwal Bhat,"Tejus Venkatesh, Anna, Geteka, Dimitri",,
Sukha Samsara,None,,None,,1970,Vijaya Satyam,"T.N. Balakrishna, Leelavathi, Udaya Kumar, Rajashree",,
Snooze,None,6,"Short, Horror",8.8,2020,Dipayan Das,"Dipayan Das, Usha Mondal",,15
Ram Bhakta Vibishan,None,,None,,1958,Samar Chatterjee,"Prem Adib, Krishna Kumari, Shahu Modak, Nirupa Roy",,
Shimla 7,None,27,"Short, Thriller",,2018,Anurag Anand,"Himani Rawat, Manish Sharma, Shruti Rohta, Maheep Kaur",,
Dena Paona,None,70,Drama,7.4,1931,Premankur Atorthy,"Bhanu Bannerjee, Durgadas Bannerjee, Nibhanani Devi, Jahar Ganguli",,22
Ke Se Kitaab,None,,Drama,,2012,Arvind Pandey,"Rakhi Kishor, Vijay Mishra, Aruna Singh, Shishir Singh",,
Jwala,None,,"Action, Drama, Thriller",,1986,Sudesh Issar,"Puneet Issar, Geeta Kak, Goga Kapoor, Kamal Kapoor",,
G.O.T.E JAM!!,None,,Comedy,,2017,,"Chetan Pawar, Kartik M. Sharma, Piyush Shinde, Jyoti Tiwari",,
Adhuri Dulhan,None,,Romance,,1995,,Shabbir Kumar,,
Oru Cheriya Love Story,None,,None,,2002,Shashilal K. Nair,Aditya Seal,,
Aaj Ki Taza Khabar,None,,None,,1987,,Abhinav Chaturvedi,,
Shalloween,None,,"Short, Drama",,2019,Samir Khan,"Zachary Braz, Natashaa Iyer",,
Gurnam Bhullar: Trust Me,None,4,Music,,2020,Sukh Sanghera,"Gurnam Bhullar, Tanu Grewal",,
Otrivin Oxy Fast Relief TVC,None,,Short,,2019,Deb Medhekar,Ajay Chandwani,,
You listen when she speaks up,None,,Short,9.5,2018,Nidhi Purohit Joshi,Tarjanee Bhadla,,8
Yamma Yamma Remix,None,,"Short, Musical",,2010,,Nandini Jumani,,
Bhramit - The Delusional,None,15,"Short, Thriller",,2022,Kishore Raghani,"Arti Singh, Gavie Chahal, Kaizan Khambhatta",,
Muddina Kanmani,None,143,Drama,,1997,Ravi Kottarkar,"Ramesh Bhat, Chippy, Bank Janardhan, M.D. Kaushik",,
All Is Well,None,17,"Short, Drama",,2010,Akshay Roy,"Arush Bhiwandiwala, Pratik Katare",,
Pocket Gangsters,None,110,"Romance, Thriller",6.8,2015,Hemant Nilim Das,"Mukesh S. Bhatt, Shivangi Mehra, Madhur Mittal, Vijay Raaz",,17
Parakh,None,122,None,,1944,Sohrab Modi,"Miss Mehtab, Kaushalya, Balwant Singh, Shah Nawaz",,
Jesus,Not Rated,121,"Drama, Fantasy, History",6.1,1973,P.A. Thomas,"Gemini Ganesan, Jayalalitha J, M.N. Nambiar, Major Sundarrajan",,26
Saavi,None,105,None,,2018,R. Subramanian,"Prakash Chandra, Sunulakshmi",,
Devil's Choice,None,9,"Short, Drama",8.1,2019,Partha Banerjee,Judhajit Sarkar,,16
Dilara,None,,None,,1934,Jagatrai Pesumal Advani,"Sardar Akhtar, Bala Bhai, Gidwani, Zebunissa",,
DTS Nishabdam,Not Rated,114,Drama,,2007,,"Mohammad Ali, Aditya Om",,
Owalini,None,154,Action,,2002,Babasaheb Powar,"Sharad Bhutadiya, Chetan Dalvi, Asavle Guruji, Alka Inamdar",,
Meri Soni,None,,"Short, Romance",,2000,,Shyla Lopez,,
Mani mangalsutra,None,122,Drama,7.5,2010,Gauri Kareka,"Madhav Abhyankar, Hrishitaa Bhatt, Seema Deshmukh, Vandana Gupte",,7
Tatkal,None,4,"Short, Drama",,2013,Jasmine Chabria,Kavya Thapar,,
Lime Sludge and Fly Ash Management by Tamilnadu Newsprint and Papers Ltd - BEE (Technology Film),None,,"Documentary, Short",,2022,,Ravi k Ramdhan,,
Jore Barat,None,,Drama,,1931,Jyotish Bannerjee,"Tincory Chakrabarty, Kunjalal Chakraborty, Kanan Devi, Satyendra Nath Dey",,
Sigappu Rojakkal 2,None,122,Thriller,,,Manoj K. Bharathi,Bharathiraja,,
Brahmachari,None,152,None,8.1,1938,Master Vinayak,"Master Vinayak, Meenaxi, V.G. Jog, Salvi",,9
Down to Earth Part II: The Ravaged Elements,None,,Animation,,1973,,Ram Mohan,,
Sindoor Ki Holi,None,,Action,,1996,,"Shagufta Ali, Sangeeta Ghosh, Bharat Kapoor, Kader Khan",,
Ramshastri,None,122,Drama,7.2,1944,"Vishram Bedekar, 
Gajanan Jagirdar, 
Raja Nene","Gajanan Jagirdar, Anant Marathe, Shakuntala Paranjpye, Meenaxi",,14
The Letterbox (Daakbaksho),None,30,"Short, Drama",9.6,2021,Aritro,"Ujjayini Chattopaadhyay, Akash Roy, Arka Roy",,14
Pacha Nottukal,Not Rated,134,None,,1973,A.B. Raj,"Kaduvakkulam Antony, Adoor Bhasi, Rani Chandra, N. Govindankutty",,
Shahi Raqasa,None,,"Action, Fantasy",,1965,B.J. Patel,"Padma Chavan, Chitra, Parveen Choudhary, Manher Desai",,
Tulsidas,None,,None,,1992,Atma Ram,"Dinesh Hingoo, Viju Khote, Navni Parihar, Vijendra Singh",,
Mata Mahakali,None,,Fantasy,,1968,Dhirubhai Desai,"Nalini Chonkar, Jayshree Gadkar, Shahu Modak, Polson",,
Anna Vadina,None,,None,,1993,P. Chandrasekhara Reddy,"Brahmanandam, Anjali Devi, Jaya Prada",,
Dvandva,None,,"Short, Drama",,2012,"Devesh Kamat, 
Kaushik Iyer","Manasi Bhawalkar, Kaushik Iyer, Aditya Parab",,
Maithaanam,None,125,"Drama, Family, Mystery",5.9,2011,Shakthivel M.S.,"Ahathian, Suresh Guru, Jothi Raj, Swasika Vijay",,9
Nijam Chepite Nerama,None,148,Drama,,1982,Balaiah M.,"Raavi Kondala Rao, Krishnamraju, Mikkilineni, Nirmalamma",,
Sargana,None,,Crime,,2018,Yogesh Bharadwaj,"Shatakshi Gupta, Bobby Kumar, Rakesh Kumar, Vishwajeet Pradhan",,
Rehasya Rathri,None,,None,,1974,A.B. Raj,"Kaduvakkulam Antony, Bahadur, Paravoor Bharathan, Adoor Bhasi",,
Gandhinagar Rendo Veedhi,Not Rated,132,"Comedy, Drama",7.7,1987,P. Ramachandran,"Sarath Babu, Gautami, Rajendra Prasad",,7
Saradhi,None,,Action,,2022,Jakata Ramesh,"Taraka Ratna Ramarao Nandamuri, Kona Sasitha",,
The Guest,None,9,"Short, Thriller",6.4,2016,Ayappa K M,"Avinash Tiwari, Davinder Madan",,15
Princess Sargam of the Royal House Gupta,None,17,"Short, Drama, Family",,2017,,"Sonakshi Mittal, Sonakshi Mittal",,
Malayitta Mangai,None,,None,,1958,G.R. Nathan,"Pandari Bai, Dhanalakshmi, Kala, T.R. Mahalingam",,
Husn Ka Chor,None,,"Adventure, Fantasy",,1953,,"Mahipal, Abdullah, Aftab, Arti",,
Manamagale Vaa,Not Rated,134,None,5.6,1988,Panchu Arunachalam,"S.S. Chandran, Charlie, Typist Gopu, Goundamani",,9
Pearle Maaney Show,None,10,Comedy,,2018,,"Pearle Maaney, Shaun Romy",,
Phir bhi tumko chahungi,None,,"Musical, Romance",,2017,Anugrah Agnihotri,"Rahmat Ali, Sunny Pal, Rima Yadav",,
Race to Survival,None,4,"Short, Adventure, Thriller",,2019,Rishav Bhattacharya,"Theodore Herold Rajan, Madhav Nair, Niharika Neurekar",,
MLA Yedukondalu,None,,None,7.1,1983,Dasari Narayana Rao,"Dasari Narayana Rao, Sujatha, Gummadi",,7
Abirami,None,,Drama,,2009,,"Gautami, Shanthi Williams, Vietnam Veetu Sundaram, Kalpana",,
Samjho Bharatwasi,None,,"Short, Music",,2020,Joydeep Sen,"Tridha Choudhury, Anusha Vishwanathan",,
Shakti,None,,None,,1948,S.I. Hassan,"Karan Dewan, Suraiya, Sophia, Kailash",,
Atharvaa-Karthick Naren Film,None,,None,,,Karthick Naren,Atharvaa Murali,,
Portrait,None,24,"Short, Drama",,2017,Tathagata Banerjee,"Tathagata Banerjee, Prantik Chatterjee, Amrita Chattopadhyay, Deboprasad Halder",,
Anubhed,None,17,"Short, Drama",,2018,Vikrant Sidhu,"Amit Kumar Vashisth, Shashi Bhushan, Garima Joshi, Bhavin Hirani",,
Priyathama Neevachata Kushalama,None,127,Romance,6.0,2013,Trinadha Rao Nakkina,"Komal Jha, Varun Sandesh, Anandhi, Bhasha",,24
Khamaroonisa 14/24/130,None,,Drama,,,,Anil Radhakrishnan Menon,,
Aulad,None,,Drama,,2014,Mohan Singh Rathor,"Raja Guru, Alok Nath, Shyamal Sheth, Raushni Srivastava",,
Ramude Ravanudaithe,None,,"Action, Drama",8.3,1979,Dasari Narayana Rao,"Akkineni Nageshwara Rao, Jayachitra, Mohan Babu, Murali Mohan",,41
Sanam tera ishaq,None,120,Action,,2018,Manoj Fogat,"Harshit Mathur, Sonam Thakur, Rakesh Kumawat, Anand Gangwar",,
Bluff Master,None,138,Family,,2012,Kishore Sav,"Ankush Chaudhari, Tejaswini Pandit, Pushkar Shrotri",,
Bharatpur lohagarh ke ham jaat,None,,Music,,2018,Dheeru Fulwara,"Dheeru Fulwara, Avijit Ghosh, Veer Kataria",,
Baklol Bhaiya in Wasseypur,None,,Crime,,2021,,"Bittu, Sarthak Grover, Mantoon, Prince",,
Punda Prachanda,Not Rated,126,None,,1991,Sudhindra Kallol,"Ramesh Aravind, Shankanada Aravind, Sathyabhama Aroor, Ashok",,
Phool Badan,None,120,"Comedy, Romance",,1986,Devi Shanker Prabhaker,"Usha Sharma, Shashi Ranjan, Mukesh Gautam, Krishna Dalal",,
Mestri - For the Society,None,,Action,,2005,K.S. Nageswara Rao,"Brahmanandam, Laksh Chadalavada, Jeeva, Venu Madhav",,
Disney Club,None,,Animation,6.4,1995,,"Pooja Acharya, Vishal Malhotra",,27
Me,None,6,"Short, Romance",,2014,Prashant Bhilare,Prashant Bhilare,,
Pelli Thambulam,None,,None,,1961,Ranga B.S.,"Shivaji Ganesan, Jamuna, Kannamba, S.V. Ranga Rao",,
Yerra Mandaram,None,,Drama,7.5,1991,Muthyala Subbaiah,"Rajendra Prasad, Yamuna, Narayana P.L., Sanjeevi",,40
Tthe Bollywood ultimate,None,,History,,,,,,
Dhool Parakkudhu,None,,Drama,,1993,,,,
Raaji Always Khush,None,,Family,9.5,2022,Ramesh Karolkar,"Gopi Desai, Mangal Desai, Manisha Trivedi, Densy Patel",,27
Amar Kahani,None,,Romance,,1949,Brij Sharma,"Jagdish Mehta, Paidi Jairaj, Ranjana, Suraiya",,
There's A Stranger in My Bedroom,None,14,"Short, Drama, Family",9.9,2021,Kulpreet Yadav,"Kirandeep, Shivam Pal, Rashmi Pitre",,9
Ramayanam Lo Tupakula Veta,None,,"Short, Thriller",8.4,2016,V. Jayashankarr,"Ch Ajaykumar, Seema Choudhary, Rubina Naaz, Prawin Yendamuri",,10
Irumbu manithan,None,133,Drama,6.1,2020,Disney,"'Ganja' Karuppu, Santhosh Prathap, Madhusudhana Rao, Akil Santhosh",,39
Thmamara Thoni,None,,None,,1975,M.S. Mani,"Bahadur, Adoor Bhasi, Nellikode Bhaskaran, Jayabharati",,
Breaking It Down,None,,Music,,2018,,,,
Promise,None,7,"Short, Drama, Romance",,2018,Laksshya Guptaa,"Sarvagya Jain, Puja Jha, Rugved Nanavre",,
Kongumudi,None,22,Drama,,,,,,
A Fakt Tuch,None,,Romance,,,Rangnath Pachange,"Suruchi Adarkar, Tejswini Shirke, Chinmay Udgirkar, Shilpa Thackeray",,
Kkkk Kiran,None,13,Short,,2020,Gaurav,"Rakesh Choudhary, Kshitiz Mohan, Alok Pandey, Nalin Singh",,
Mohabbat Ka Masihaa,None,,Romance,,1984,Mohd. Maroof,"Vijayendra Ghatge, Shakti Kapoor, Kader Khan, Kaajal Kiran",,
Motor-mechanic Phulwa ki kamaal Kahani,None,,"Short, Drama",6.6,2011,Kumar Kanchan Ghosh,"Ankita Shrivastav, Sharmila Goenka, Ajay Kumar Verma, Ajit Kumar",,6
Izzat Ke Lutere,None,,Thriller,,1991,,,,
Birpurush: The Hero Within,None,16,"Short, Action, Drama",,2017,,Saurabh Chatterjee,,
Naye India Ka Naya Josh - Reliance Advert,None,1,"Documentary, Short",,,,Various,,
Rang,None,,Drama,,1989,,Utpalendu Chakrabarty,,
Kal Ka Aadmi,None,,Biography,,2000,Amol Palekar,"Seema Biswas, Nishith Dadhich, Mohan Gokhale, Kishore Kadam",,
Rajnandini,None,,Drama,,1980,,Sukhen Das,,
Dadon Ka Dada,None,,Action,,1980,K. Amarnath,"Kalpana Iyer, Kamal Kapoor, Amjad Khan, Lakshmi",,
Ek Teri Nishani,None,,None,,1949,,"Cuckoo, I.S. Johar, Trilok Kapoor, Om Prakash",,
Bhale Donga,None,,"Action, Comedy, Drama",8.5,1989,A. Kodandarami Reddy,"Nandamuri Balakrishna, Mohan Babu, Brahmanandam, Charan Raj",,117
Minchuhulu,None,93,"Drama, Family",,2021,Mahesh Kumar,"Master Preetham, Pruthviraj, RashmiGowda, Parashivamurthy",,
Chuk (A mistake),None,,"Short, Drama",10.0,2020,Pratik Lade,"Pratik Lade, Pravin Prabhakar, Tushar Rahate, Vicky Raut",,6
VILLA 69 Mystery Begins,None,,"Horror, Mystery, Thriller",,,Saurabh Varma,"Arif Zakaria, Varun Singh Rajput, Saurabh Gokhale, Shekhar Navatare",,
Kodeeshwaran,None,,"Family, Game-Show",,2000,,Mukesh,,
Lal Batti,None,,None,,1957,"Krishan Chopra, 
Balraj Sahni","Balraj Sahni, Mala Sinha, Shashikala Jawalkar, Baij Sharma",,
Agnisnaan,None,172,Drama,8.3,1985,Bhabendra Nath Saikia,"Moloya Goswami, Biju Phukan, Kashmiri Saikia, Arun Nath",,17
Marumakal,None,,None,,1952,S.K. Chari,"Prem Nazir, Kedamangalam Sadanandan, T.S. Muthaiah, S.J. Dev",,
Ain,None,115,Drama,7.1,2014,Sidhartha Siva,"Muhammed Musthafa, Sudhakaran Nair, Rachana Narayanankutty, Sudheesh",,47
Kaarni,None,,Thriller,,2018,Vini,"Niranth, Rajesh Ramakrishna, Rashmi",,
Hrudayadhalli Idhenidhu,None,,Drama,,2010,Shivan .S.,"Vandana Menon, Monica, Rupali Sood",,
Ramji Gulati ft. Mr. Faisu & Jannat Zubair: Tere Bin Kive,None,4,Music,7.9,2019,Ramji Gulati,"Mr. Faisu, Ramji Gulati, Ayaan Zubair Rahmani, Jannat Zubair Rahmani",,154
Theenda Theenda,None,110,Drama,,2006,A.B. Mughan,"Sethuvinayagam, Shivhasan, Preethi Varma, Gowthami Vembunathan",,
The Lane @ 8am,None,13,"Short, Drama",,2009,Vihan Suryavanshi,"Abhishek Sethiya, Minaakshi Vohra",,
The Error Code 707,None,,"Short, Sci-Fi",,2020,Abhimanyu Tanwar,Gagandeep Singh,,
When the Levee Breaks,None,9,"Short, Comedy",,2019,Cyril Abraham Dennis,"Tanzeel Ashiq, Daniela Rebeiro, Arnav Kanauzia, Zidan Hussain",,
Anugraham,None,,None,,1977,Mankada Ravi Varma,"P.K. Abraham, Bahadur, Paravoor Bharathan, Chitra",,
Dharma Devathe,None,,Drama,,2002,Nagendra Magudi,"Devaraj, Bank Janardhan, Chippy Renjith",,
Thoppi,None,,None,5.6,2015,,Youreka,,11
Hum Sey Hai Jahaan,None,,Romance,3.7,2008,Mashhoor Amrohi,"Mashhoor Amrohi, Prem Chopra, Govinda, A.K. Hangal",,19
"Daddy, Grandpa & My Lady",None,26,"Short, Drama, Family",,2015,,Junghyun Kim,,
Morni,None,,Musical,,2022,,Sushant Kaushik,,
Nadina Bhagya,None,,None,9.0,1970,R. Nagendra Rao,"Rajkumar, R. Nagendra Rao, M.V. Gowda, B.R. Jayaram",,14
Uncle Pai Documentary,None,8,"Documentary, Short",,2019,Ramanuj Deka,"Archana Amberkar, Savio Mascarenhas",,
Adol Bodol,None,,Reality-TV,,2019,,"Kanchan Mullick, Debojit Roy, Monojit Roy",,
Gandhi and His Thoughts,None,,Biography,,,Bhanu Pratap Singh,Bhanu Pratap Singh,,
Chaka Aakhi Sabu Dekhuchi,None,,Action,5.4,1987,Raju Misra,"Uttam Mohanty, Sriram Panda, Sujata Anand, Suresh Bal",,10
Mathi Mayanginen,None,30,"Short, Sci-Fi",,2015,Ramanan Purushothama,"Arun Prasad, Jai Quehaeni",,
